/Users/raynaketchum/Documents/umich/SI676/si-676-raynalk/assignments/networked-services-labs/data/webfiles-samples/image/1005107061.tif,1005107061.tif,.tif,395734,2022-10-09T22:23:04,71a29e5cb072bd100d945298e78abde5
/Users/raynaketchum/Documents/umich/SI676/si-676-raynalk/assignments/networked-services-labs/data/webfiles-samples/audio/11-3250JohnsonvFolinoEtAl.wma,11-3250JohnsonvFolinoEtAl.wma,.wma,21423499,2022-10-09T22:23:04,0822287ef2af6e97ead980c771bb8f97
/Users/raynaketchum/Documents/umich/SI676/si-676-raynalk/assignments/networked-services-labs/data/webfiles-samples/audio/NEWSLINE_802AF71F439D401585C6FCB02F358307.mp3,NEWSLINE_802AF71F439D401585C6FCB02F358307.mp3,.mp3,961195,2022-10-09T22:23:04,ad49bb75ecd85c86d8d4a2b418ce83cf
/Users/raynaketchum/Documents/umich/SI676/si-676-raynalk/assignments/networked-services-labs/data/webfiles-samples/audio/mj_telework_exchange_final_100710.mp3,mj_telework_exchange_final_100710.mp3,.mp3,3471488,2022-10-09T22:23:04,0253b2c7820143b28f4b1febaece205d
/Users/raynaketchum/Documents/umich/SI676/si-676-raynalk/assignments/networked-services-labs/data/webfiles-samples/audio/000727.ram,000727.ram,.ram,79,2022-10-09T22:23:04,807f4a33e2198c1dd629c8902c37c535
/Users/raynaketchum/Documents/umich/SI676/si-676-raynalk/assignments/networked-services-labs/data/webfiles-samples/presentation/BudgetandGrants012710.ppt,BudgetandGrants012710.ppt,.ppt,85504,2022-10-09T22:23:04,4080ec664a2b4b14fec1826c42ccc3a3
/Users/raynaketchum/Documents/umich/SI676/si-676-raynalk/assignments/networked-services-labs/data/webfiles-samples/presentation/ADAEMPLOYMENTTaxIncentives.ppt,ADAEMPLOYMENTTaxIncentives.ppt,.ppt,137216,2022-10-09T22:23:04,f614356ebb35fa76d482709372237bd5
/Users/raynaketchum/Documents/umich/SI676/si-676-raynalk/assignments/networked-services-labs/data/webfiles-samples/presentation/Non-FTE-Trainee-Activities-060109.ppt,Non-FTE-Trainee-Activities-060109.ppt,.ppt,67072,2022-10-09T22:23:04,e71a83494f2565ee5168b7dc3d4de306
/Users/raynaketchum/Documents/umich/SI676/si-676-raynalk/assignments/networked-services-labs/data/shell-tests/201403160_01_text.json,201403160_01_text.json,.json,392407,2022-10-09T22:23:04,4f00f6738afd560519a6cf41756228cc
/Users/raynaketchum/Documents/umich/SI676/si-676-raynalk/assignments/networked-services-labs/data/shell-tests/2014-01-31_JA-america.tsv,2014-01-31_JA-america.tsv,.tsv,7731914,2022-10-09T22:23:04,c77ed0104498a43fc8dc86667825c156
/Users/raynaketchum/Documents/umich/SI676/si-676-raynalk/assignments/networked-services-labs/data/shell-tests/33504-0.txt,33504-0.txt,.txt,586635,2022-10-09T22:23:04,8dbc442349ab803233675ceba13f5a95
/Users/raynaketchum/Documents/umich/SI676/si-676-raynalk/assignments/networked-services-labs/data/shell-tests/pg514.txt,pg514.txt,.txt,1032418,2022-10-09T22:23:04,586511c9a49eb98e54b189b1dd4822ab
/Users/raynaketchum/Documents/umich/SI676/si-676-raynalk/assignments/networked-services-labs/data/shell-tests/2014-01-31_JA-africa.tsv,2014-01-31_JA-africa.tsv,.tsv,3773660,2022-10-09T22:23:04,7bf627c61206e593714fb43b49997261
/Users/raynaketchum/Documents/umich/SI676/si-676-raynalk/assignments/networked-services-labs/data/shell-tests/2014-02-02_JA-britain.tsv,2014-02-02_JA-britain.tsv,.tsv,1453418,2022-10-09T22:23:04,a83e9a6514b01567b2cf861d6a00acea
/Users/raynaketchum/Documents/umich/SI676/si-676-raynalk/assignments/networked-services-labs/data/shell-tests/829-0.txt,829-0.txt,.txt,602147,2022-10-09T22:23:04,cf3f6ce27978e65233025af7f876ffdb
/Users/raynaketchum/Documents/umich/SI676/si-676-raynalk/assignments/networked-services-labs/data/shell-tests/diary.html,diary.html,.html,18417,2022-10-09T22:23:04,f4c84f039ae0079764ee73b7d0401b85
/Users/raynaketchum/Documents/umich/SI676/si-676-raynalk/assignments/networked-services-labs/data/animal-counts/animals.csv,animals.csv,.csv,155,2022-10-09T22:23:04,c2ed3b02105dd0081eac853bdf2edf9f
/Users/raynaketchum/Documents/umich/SI676/si-676-raynalk/assignments/networked-services-labs/data/html-exercise/html-with-script.html,html-with-script.html,.html,1398,2022-10-09T22:23:04,ac8369049a6253ee1e4c21ef7bf3a22d
/Users/raynaketchum/Documents/umich/SI676/si-676-raynalk/assignments/networked-services-labs/data/html-exercise/script.js,script.js,.js,222,2022-10-09T22:23:04,d4b267d6618ada33db659d8f318780a5
/Users/raynaketchum/Documents/umich/SI676/si-676-raynalk/assignments/networked-services-labs/data/html-exercise/style.css,style.css,.css,138,2022-10-09T22:23:04,b80e739a8a0bcdda9f98a5aa04e67267
/Users/raynaketchum/Documents/umich/SI676/si-676-raynalk/assignments/networked-services-labs/data/filenames-with-american-dates/diary-04-23-20.docx,diary-04-23-20.docx,.docx,12070,2022-10-09T22:23:04,a0d898c9eb87b9369459add1248e1a5a
/Users/raynaketchum/Documents/umich/SI676/si-676-raynalk/assignments/networked-services-labs/data/filenames-with-american-dates/observations-03-30-2018.csv,observations-03-30-2018.csv,.csv,43,2022-10-09T22:23:04,2c463d4c553bae473458bc85268b91fc
/Users/raynaketchum/Documents/umich/SI676/si-676-raynalk/assignments/networked-services-labs/data/filenames-with-american-dates/08-12-1997-items.xlsx,08-12-1997-items.xlsx,.xlsx,8844,2022-10-09T22:23:04,ed7237c18fc5f0219a5ea4e6e515ad87
/Users/raynaketchum/Documents/umich/SI676/si-676-raynalk/assignments/networked-services-labs/data/filenames-with-american-dates/diary-04-23-19.doc,diary-04-23-19.doc,.doc,22528,2022-10-09T22:23:04,2051bff468973af520ee2d603961bbf9
/Users/raynaketchum/Documents/umich/SI676/si-676-raynalk/assignments/networked-services-labs/data/filenames-with-american-dates/08-12-1997-items.xls,08-12-1997-items.xls,.xls,25600,2022-10-09T22:23:04,9eed152f17df51ce627bba4ace26ed6a
/Users/raynaketchum/Documents/umich/SI676/si-676-raynalk/assignments/networked-services-labs/data/filenames-with-american-dates/books-on-shelves12-3-2002.txt,books-on-shelves12-3-2002.txt,.txt,66,2022-10-09T22:23:04,4a7d7224626c241e188c85a5072c9a7e
/Users/raynaketchum/Documents/umich/SI676/si-676-raynalk/assignments/networked-services-labs/data/filenames-with-american-dates/sightings-202203.jpg,sightings-202203.jpg,.jpg,57527,2022-10-09T22:23:04,4be180ad9340536ed320a0761c2634a9
